address,latitude,longitude,city,state,postal_code,price,price_sqft,#bedrooms,#bathrooms,sqft,url
102 Brickworks Cir NE,33.759069,-84.362608,Atlanta,GA,30307,463000,283,2,4,1636,https://www.zillow.com/homedetails/102-Brickworks-Cir-NE-Atlanta-GA-30307/2093988525_zpid/
102 Kingston Mnr,33.898962,-84.353186,SANDY SPRINGS,GA,30342,1290000,247,5,5,5222,https://www.zillow.com/homedetails/102-Kingston-Mnr-Sandy-Springs-GA-30342/65465521_zpid/
1020 Bellevue Dr NE,33.786802,-84.353763,ATLANTA,GA,30306,1730000,422,5,4.5,4083,https://www.zillow.com/homedetails/1020-Bellevue-Dr-NE-Atlanta-GA-30306/35895350_zpid/
1020 New Britain Dr SW,33.726636,-84.548003,ATLANTA,GA,30331,205000,109,5,3,1880,https://www.zillow.com/homedetails/1020-New-Britain-Dr-SW-Atlanta-GA-30331/65450550_zpid/
1020 Smith St SW,33.727013,-84.400579,ATLANTA,GA,30310,50000,19,5,3,2525,https://www.zillow.com/homedetails/1020-Smith-St-SW-Atlanta-GA-30310/69346745_zpid/
1021 Veltre Cir SW,33.726143,-84.477844,ATLANTA,GA,30311,130500,55,4,3,2338,https://www.zillow.com/homedetails/1021-Veltre-Cir-SW-Atlanta-GA-30311/35866654_zpid/
1022 Ashby Grv SW,33.749653,-84.421301,ATLANTA,GA,30314,95000,157,3,3,1519,https://www.zillow.com/homedetails/1022-Ashby-Grv-SW-Atlanta-GA-30314/35835012_zpid/
1022 Chastain Park Ct NE,33.87738,-84.383015,ATLANTA,GA,30342,129000,186,1,1,690,https://www.zillow.com/homedetails/1022-Chastain-Park-Ct-NE-Atlanta-GA-30342/65467810_zpid/
1022 Lawton St SW,33.725442,-84.421575,ATLANTA,GA,30310,87000,43,3,1,2010,https://www.zillow.com/homedetails/1022-Lawton-St-SW-Atlanta-GA-30310/35836070_zpid/
1022 Mayson Turner Rd NW,33.761059,-84.420028,ATLANTA,GA,30314,65100,46,5,3,1409,https://www.zillow.com/homedetails/1022-Mayson-Turner-Rd-NW-Atlanta-GA-30314/35834182_zpid/
1022 Saint James Xing NE,33.895153,-84.347045,Brookhaven,GA,30319,689000,186,3,3,3700,https://www.zillow.com/homedetails/1022-Saint-James-Xing-NE-Brookhaven-GA-30319/14572922_zpid/
1022 Washington Heights Ter NW,33.760617,-84.421245,ATLANTA,GA,30314,35000,20,3,1,1736,https://www.zillow.com/homedetails/1022-Washington-Heights-Ter-NW-Atlanta-GA-30314/35834205_zpid/
1022 Westmont Rd SW,33.727381,-84.437081,ATLANTA,GA,30311,90000,91,2,1,984,https://www.zillow.com/homedetails/1022-Westmont-Rd-SW-Atlanta-GA-30311/35841405_zpid/
1023 Juniper St NE UNIT 103,33.782621,-84.382131,ATLANTA,GA,30309,282500,281,1,1,1005,https://www.zillow.com/homedetails/1023-Juniper-St-NE-UNIT-103-Atlanta-GA-30309/82631407_zpid/
1023 Juniper St NE UNIT 107,33.782621,-84.382131,ATLANTA,GA,30309,262000,282,1,1,929,https://www.zillow.com/homedetails/1023-Juniper-St-NE-UNIT-107-Atlanta-GA-30309/82622344_zpid/
1023 Juniper St NE UNIT 203,33.782621,-84.382131,ATLANTA,GA,30309,287500,320,1,1,898,https://www.zillow.com/homedetails/1023-Juniper-St-NE-UNIT-203-Atlanta-GA-30309/82610784_zpid/
1023 Juniper St NE UNIT 205,33.782621,-84.382131,ATLANTA,GA,30309,365000,315,2,1,1157,https://www.zillow.com/homedetails/1023-Juniper-St-NE-UNIT-205-Atlanta-GA-30309/82613067_zpid/
1023 Juniper St NE UNIT 207,33.782621,-84.382131,ATLANTA,GA,30309,327500,307,2,1,1066,https://www.zillow.com/homedetails/1023-Juniper-St-NE-UNIT-207-Atlanta-GA-30309/82617950_zpid/
1024 Fairburn Rd NW,33.778806,-84.505833,ATLANTA,GA,30331,48000,51,3,1,925,https://www.zillow.com/homedetails/1024-Fairburn-Rd-NW-Atlanta-GA-30331/35854319_zpid/
1024 Natham Dr SE,33.688973,-84.356376,ATLANTA,GA,30315,55000,40,3,1,1360,https://www.zillow.com/homedetails/1024-Natham-Dr-SE-Atlanta-GA-30315/35884475_zpid/
1025 Fair St SW,33.749319,-84.421551,ATLANTA,GA,30314,47000,23,4,2,2000,https://www.zillow.com/homedetails/1025-Fair-St-SW-Atlanta-GA-30314/35834976_zpid/
1025 Hill St SE,33.72645,-84.378847,ATLANTA,GA,30315,430000,210,3,2,2038,https://www.zillow.com/homedetails/1025-Hill-St-SE-Atlanta-GA-30315/35882839_zpid/
1025 Mcgill Park Ave NE,33.761959,-84.377268,ATLANTA,GA,30312,155000,190,1,1,815,https://www.zillow.com/homedetails/1025-Mcgill-Park-Ave-NE-Atlanta-GA-30312/35878821_zpid/
1026 Mill Overlook NE,33.892456,-84.346063,Brookhaven,GA,30319,1050000,205,5,5,5100,https://www.zillow.com/homedetails/1026-Mill-Overlook-NE-Brookhaven-GA-30319/54455415_zpid/
1026 Oakpointe Pl,33.961023,-84.346721,Dunwoody,GA,30338,710000,174,5,5,4079,https://www.zillow.com/homedetails/1026-Oakpointe-Pl-Dunwoody-GA-30338/14586831_zpid/
1026 Saint Charles Ave NE APT 1,33.775783,-84.353841,Atlanta,GA,30306,205000,264,1,1,775,https://www.zillow.com/homedetails/1026-Saint-Charles-Ave-NE-APT-1-Atlanta-GA-30306/65460786_zpid/
1026 Saint Charles Ave NE APT 12,33.775783,-84.353841,ATLANTA,GA,30306,204000,288,1,1,706,https://www.zillow.com/homedetails/1026-Saint-Charles-Ave-NE-APT-12-Atlanta-GA-30306/65460797_zpid/
1026 Saint Charles Ave NE UNIT 16,33.775783,-84.353841,ATLANTA,GA,30306,210000,270,1,1,775,https://www.zillow.com/homedetails/1026-Saint-Charles-Ave-NE-UNIT-16-Atlanta-GA-30306/65460803_zpid/
1027 Fairburn Rd NW,33.779179,-84.506202,ATLANTA,GA,30331,36000,38,2,1,925,https://www.zillow.com/homedetails/1027-Fairburn-Rd-NW-Atlanta-GA-30331/35854313_zpid/
1027 Mcgill Park Ave NE,33.761959,-84.377268,ATLANTA,GA,30312,144200,176,1,1,815,https://www.zillow.com/homedetails/1027-Mcgill-Park-Ave-NE-Atlanta-GA-30312/35878822_zpid/
1027 Westmoor Dr NW,33.759808,-84.421423,ATLANTA,GA,30314,177000,107,3,2.5,1648,https://www.zillow.com/homedetails/1027-Westmoor-Dr-NW-Atlanta-GA-30314/69343441_zpid/
1028 Burnt Hickory Dr SW,33.727868,-84.496577,ATLANTA,GA,30311,244000,128,4,2.5,1896,https://www.zillow.com/homedetails/1028-Burnt-Hickory-Dr-SW-Atlanta-GA-30311/35872956_zpid/
1028 Saint Charles Ave NE APT 1,33.775783,-84.353841,Atlanta,GA,30306,200000,280,1,1,712,https://www.zillow.com/homedetails/1028-Saint-Charles-Ave-NE-APT-1-Atlanta-GA-30306/65460800_zpid/
1028 Saint Charles Ave NE APT 3,33.775783,-84.353841,Atlanta,GA,30306,220000,276,1,1,797,https://www.zillow.com/homedetails/1028-Saint-Charles-Ave-NE-APT-3-Atlanta-GA-30306/65460802_zpid/
1028 Saint Charles Ave NE APT 3,33.775783,-84.353841,Atlanta,GA,30306,220000,276,1,1,797,https://www.zillow.com/homedetails/1028-Saint-Charles-Ave-NE-APT-3-Atlanta-GA-30306/65460802_zpid/
1029 Moorewood Lane,33.884375,-84.516363,Smyrna,GA,30080,393246,151,4,4,2598,https://www.zillow.com/homedetails/1029-Moorewood-Lane-Smyrna-GA-30080/2091928626_zpid/
1029 Piedmont Ave NE APT 303,33.78276,-84.379807,ATLANTA,GA,30309,237000,261,1,1,907,https://www.zillow.com/homedetails/1029-Piedmont-Ave-NE-APT-303-Atlanta-GA-30309/65469003_zpid/
103 Whitefoord Ave NE,33.756419,-84.341648,ATLANTA,GA,30307,297000,294,2,1,1008,https://www.zillow.com/homedetails/103-Whitefoord-Ave-NE-Atlanta-GA-30307/14468135_zpid/
1030 Herndon St NW,33.783114,-84.423105,ATLANTA,GA,30318,285000,229,3,2,1240,https://www.zillow.com/homedetails/1030-Herndon-St-NW-Atlanta-GA-30318/35916528_zpid/
1030 Loma Linda St SW,33.726993,-84.432434,ATLANTA,GA,30310,113000,83,3,2,1360,https://www.zillow.com/homedetails/1030-Loma-Linda-St-SW-Atlanta-GA-30310/69344074_zpid/
1030 Moreland Dr SE,33.709535,-84.355361,ATLANTA,GA,30315,264900,203,3,2,1300,https://www.zillow.com/homedetails/1030-Moreland-Dr-SE-Atlanta-GA-30315/35889576_zpid/
1031 Mcgill Park Ave NE,33.761959,-84.377268,Atlanta,GA,30312,150000,184,1,1,815,https://www.zillow.com/homedetails/1031-Mcgill-Park-Ave-NE-Atlanta-GA-30312/35878824_zpid/
1031 State St NW APT 105,33.782902,-84.398542,ATLANTA,GA,30318,190000,187,2,1,1015,https://www.zillow.com/homedetails/1031-State-St-NW-APT-105-Atlanta-GA-30318/69367989_zpid/
1031 Virginia Ave NE,33.782208,-84.353526,ATLANTA,GA,30306,750000,141,10,10,5313,https://www.zillow.com/homedetails/1031-Virginia-Ave-NE-Atlanta-GA-30306/88822426_zpid/
1032 Thomasville Estate Dr SE,33.694555,-84.354437,Atlanta,GA,30315,85000,75,3,2,1131,https://www.zillow.com/homedetails/1032-Thomasville-Estate-Dr-SE-Atlanta-GA-30315/98015355_zpid/
1032 Thomasville Estate Way,33.6942,-84.3541,Atlanta,GA,30315,85000,75,4,2,1131,https://www.zillow.com/homedetails/1032-Thomasville-Estate-Way-Atlanta-GA-30315/2092744932_zpid/
1032 Valley View Rd SE,33.691542,-84.354364,ATLANTA,GA,30315,34000,24,3,1,1375,https://www.zillow.com/homedetails/1032-Valley-View-Rd-SE-Atlanta-GA-30315/35884399_zpid/
1033 Ashby Grv SW,33.750087,-84.421731,ATLANTA,GA,30314,80000,105,2,1,756,https://www.zillow.com/homedetails/1033-Ashby-Grv-SW-Atlanta-GA-30314/35834953_zpid/
1033 N Ave NE,33.770791,-84.353651,Atlanta,GA,30306,710000,284,4,3,2500,https://www.zillow.com/homedetails/1033-N-Ave-NE-Atlanta-GA-30306/35847765_zpid/
1034 Amsterdam Ave NE,33.787873,-84.353286,ATLANTA,GA,30306,729900,341,3,2,2137,https://www.zillow.com/homedetails/1034-Amsterdam-Ave-NE-Atlanta-GA-30306/35918983_zpid/
1034 Orlando Pl SW,33.726857,-84.438733,ATLANTA,GA,30311,75000,63,3,2,1186,https://www.zillow.com/homedetails/1034-Orlando-Pl-SW-Atlanta-GA-30311/35848528_zpid/
1034 Virginia Ave NE APT 12,33.78256,-84.353367,ATLANTA,GA,30306,234150,312,1,1,750,https://www.zillow.com/homedetails/1034-Virginia-Ave-NE-APT-12-Atlanta-GA-30306/65464810_zpid/
1034 Virginia Ave NE APT 6,33.78256,-84.353367,ATLANTA,GA,30306,248000,330,1,1,750,https://www.zillow.com/homedetails/1034-Virginia-Ave-NE-APT-6-Atlanta-GA-30306/65464804_zpid/
1035 Lindbergh Dr NE,33.818889,-84.353927,ATLANTA,GA,30324,320500,299,3,1,1070,https://www.zillow.com/homedetails/1035-Lindbergh-Dr-NE-Atlanta-GA-30324/35929570_zpid/
1035 Riverside Trce,33.922765,-84.423503,SANDY SPRINGS,GA,30328,697000,203,4,4,3427,https://www.zillow.com/homedetails/1035-Riverside-Trce-Sandy-Springs-GA-30328/35913039_zpid/
1035 Rosedale Rd NE,33.782826,-84.347664,ATLANTA,GA,30306,903500,301,4,4,3000,https://www.zillow.com/homedetails/1035-Rosedale-Rd-NE-Atlanta-GA-30306/54452782_zpid/
1036 Devine Cir NE,33.888034,-84.347928,Brookhaven,GA,30319,811000,180,6,6,4500,https://www.zillow.com/homedetails/1036-Devine-Cir-NE-Brookhaven-GA-30319/14572628_zpid/
1036 High Point Ter SW,33.717497,-84.394416,ATLANTA,GA,30315,228000,138,3,3,1644,https://www.zillow.com/homedetails/1036-High-Point-Ter-SW-Atlanta-GA-30315/65462483_zpid/
1036 Lynhurst Dr SW,33.727422,-84.487506,ATLANTA,GA,30311,190000,108,4,1.5,1744,https://www.zillow.com/homedetails/1036-Lynhurst-Dr-SW-Atlanta-GA-30311/35870092_zpid/
1036 Thomasville Estate Dr SE,33.694506,-84.354366,Atlanta,GA,30315,47000,41,3,2,1131,https://www.zillow.com/homedetails/1036-Thomasville-Estate-Dr-SE-Atlanta-GA-30315/97990307_zpid/
1037 Mcgill Park Ave NE,33.761959,-84.377268,ATLANTA,GA,30312,200000,158,2,2,1263,https://www.zillow.com/homedetails/1037-Mcgill-Park-Ave-NE-Atlanta-GA-30312/35878827_zpid/
1038 Westmoor Dr NW,33.759322,-84.42199,ATLANTA,GA,30314,173000,83,3,3,2071,https://www.zillow.com/homedetails/1038-Westmoor-Dr-NW-Atlanta-GA-30314/35834149_zpid/
1039 E Club Ct NE,33.855888,-84.346716,Brookhaven,GA,30319,540000,233,3,4,2315,https://www.zillow.com/homedetails/1039-E-Club-Ct-NE-Brookhaven-GA-30319/2091808096_zpid/
1039 E Club Ct NE,33.855888,-84.346783,ATLANTA,GA,30319,540000,233,3,4,2315,https://www.zillow.com/homedetails/1039-E-Club-Ct-NE-Atlanta-GA-30319/89586268_zpid/
1039 Harwell St NW,33.755994,-84.421838,ATLANTA,GA,30314,86000,47,3,1,1800,https://www.zillow.com/homedetails/1039-Harwell-St-NW-Atlanta-GA-30314/35834392_zpid/
1039 Shady Valley Pl NE,33.834733,-84.346975,ATLANTA,GA,30324,454500,112,3,3,4055,https://www.zillow.com/homedetails/1039-Shady-Valley-Pl-NE-Atlanta-GA-30324/14542875_zpid/
104 Polar Rock Rd SW,33.695884,-84.392075,ATLANTA,GA,30315,52000,59,2,1,875,https://www.zillow.com/homedetails/104-Polar-Rock-Rd-SW-Atlanta-GA-30315/35886840_zpid/
1040 Amsterdam Ave NE,33.787872,-84.353111,ATLANTA,GA,30306,780000,268,4,3,2909,https://www.zillow.com/homedetails/1040-Amsterdam-Ave-NE-Atlanta-GA-30306/35918982_zpid/
1040 Clifton Cir SE,33.879111,-84.523409,SMYRNA,GA,30080,235000,177,3,2,1323,https://www.zillow.com/homedetails/1040-Clifton-Cir-SE-Smyrna-GA-30080/14301991_zpid/
1040 Coleman St SW,33.726514,-84.403771,ATLANTA,GA,30310,53500,,3,2,--,https://www.zillow.com/homedetails/1040-Coleman-St-SW-Atlanta-GA-30310/35890744_zpid/
1040 Hubbard St SW,33.726482,-84.402203,ATLANTA,GA,30310,106744,,4,2,--,https://www.zillow.com/homedetails/1040-Hubbard-St-SW-Atlanta-GA-30310/65441883_zpid/
1040 Lancaster Walk,33.914016,-84.390121,SANDY SPRINGS,GA,30328,520000,207,3,3.5,2503,https://www.zillow.com/homedetails/1040-Lancaster-Walk-Sandy-Springs-GA-30328/35903887_zpid/
1041 Arbor Trce NE,33.851496,-84.34579,Brookhaven,GA,30319,672000,152,4,5,4421,https://www.zillow.com/homedetails/1041-Arbor-Trce-NE-Brookhaven-GA-30319/37773861_zpid/
1041 State St NW APT 24,33.782902,-84.398542,ATLANTA,GA,30318,189000,226,2,2,834,https://www.zillow.com/homedetails/1041-State-St-NW-APT-24-Atlanta-GA-30318/69376858_zpid/
1041 Violet Ave SE,33.725934,-84.384498,ATLANTA,GA,30315,125000,83,4,2,1496,https://www.zillow.com/homedetails/1041-Violet-Ave-SE-Atlanta-GA-30315/35882764_zpid/
1042 Devine Cir NE,33.888134,-84.347784,Brookhaven,GA,30319,840000,198,5,5,4240,https://www.zillow.com/homedetails/1042-Devine-Cir-NE-Brookhaven-GA-30319/14572629_zpid/
1042 N Ave NE,33.771344,-84.353336,Atlanta,GA,30306,875000,263,5,4,3320,https://www.zillow.com/homedetails/1042-N-Ave-NE-Atlanta-GA-30306/35851064_zpid/
1042 Orlando Pl SW,33.72661,-84.438972,ATLANTA,GA,30311,130000,98,3,2,1320,https://www.zillow.com/homedetails/1042-Orlando-Pl-SW-Atlanta-GA-30311/35848526_zpid/
1043 Fern Ave SE,33.726029,-84.385449,ATLANTA,GA,30315,113405,64,2,2,1750,https://www.zillow.com/homedetails/1043-Fern-Ave-SE-Atlanta-GA-30315/35882748_zpid/
1043 Fielding Park Ct NE,33.895656,-84.345392,Brookhaven,GA,30319,575000,171,4,3.5,3345,https://www.zillow.com/homedetails/1043-Fielding-Park-Ct-NE-Brookhaven-GA-30319/14572951_zpid/
1043 Mayson Turner Rd NW,33.761944,-84.420561,ATLANTA,GA,30314,27000,27,2,1,982,https://www.zillow.com/homedetails/1043-Mayson-Turner-Rd-NW-Atlanta-GA-30314/35834097_zpid/
1044 Antioch Dr NE,33.884568,-84.346001,Brookhaven,GA,30319,609000,198,4,5,3075,https://www.zillow.com/homedetails/1044-Antioch-Dr-NE-Brookhaven-GA-30319/14567202_zpid/
1045 Deckner Ave SW,33.714206,-84.422407,ATLANTA,GA,30310,100000,64,3,1,1539,https://www.zillow.com/homedetails/1045-Deckner-Ave-SW-Atlanta-GA-30310/35836344_zpid/
1045 Kentucky Ave NE,33.784151,-84.352961,ATLANTA,GA,30306,675000,421,3,2,1560,https://www.zillow.com/homedetails/1045-Kentucky-Ave-NE-Atlanta-GA-30306/35895531_zpid/
1045 Shepherds Ln NE,33.809289,-84.34066,ATLANTA,GA,30324,262350,306,4,4,2614,https://www.zillow.com/homedetails/1045-Shepherds-Ln-NE-Atlanta-GA-30324/14532569_zpid/
1045 Windsor Pkwy,33.882386,-84.353096,ATLANTA,GA,30319,485000,208,4,3,2322,https://www.zillow.com/homedetails/1045-Windsor-Pkwy-Atlanta-GA-30319/35905231_zpid/
1047 Martin Luther King Jr Dr NW,33.755108,-84.422056,Atlanta,GA,30314,78000,164,3,1,1208,https://www.zillow.com/homedetails/1047-Martin-Luther-King-Jr-Dr-NW-Atlanta-GA-30314/35834439_zpid/
1047 White Oak Ave SW,33.725104,-84.421974,ATLANTA,GA,30310,130000,80,3,2,1624,https://www.zillow.com/homedetails/1047-White-Oak-Ave-SW-Atlanta-GA-30310/35836076_zpid/
1048 Euclid Ave NE APT A3,33.762935,-84.353175,ATLANTA,GA,30307,249900,232,1,1.5,1073,https://www.zillow.com/homedetails/1048-Euclid-Ave-NE-APT-A3-Atlanta-GA-30307/69379188_zpid/
1048 Euclid Ave NE APT C4,33.762935,-84.353175,ATLANTA,GA,30307,230000,278,1,1,825,https://www.zillow.com/homedetails/1048-Euclid-Ave-NE-APT-C4-Atlanta-GA-30307/69381872_zpid/
1048 Falling Water Dr SE,33.889199,-84.48214,SMYRNA,GA,30080,95000,,3,2,--,https://www.zillow.com/homedetails/1048-Falling-Water-Dr-SE-Smyrna-GA-30080/14314066_zpid/
1048 Falling Water Dr SE,33.889199,-84.48214,SMYRNA,GA,30080,95000,,3,2,--,https://www.zillow.com/homedetails/1048-Falling-Water-Dr-SE-Smyrna-GA-30080/14314066_zpid/
1048 Johnson Grove Nw #LOT 6,33.784334,-84.447871,Atlanta,GA,30318,407185,167,3,3,2437,https://www.zillow.com/homedetails/1048-Johnson-Grove-Nw-LOT-6-Atlanta-GA-30318/2091298889_zpid/
1049 Lawton Ave Sw,33.726462,-84.422294,Atlanta,GA,30310,360000,167,4,2,2150,https://www.zillow.com/homedetails/1049-Lawton-Ave-Sw-Atlanta-GA-30310/2090298748_zpid/
1049 Washington Heights Ter NW,33.761306,-84.421807,ATLANTA,GA,30314,87500,61,6,3,1424,https://www.zillow.com/homedetails/1049-Washington-Heights-Ter-NW-Atlanta-GA-30314/35834196_zpid/
105 Feldwood Pines St,33.597706,-84.511742,COLLEGE PARK,GA,30349,90000,66,3,2,1352,https://www.zillow.com/homedetails/105-Feldwood-Pines-St-College-Park-GA-30349/35956968_zpid/
105 Summit North Dr NE,33.828313,-84.361837,ATLANTA,GA,30324,172500,127,2,2,1353,https://www.zillow.com/homedetails/105-Summit-North-Dr-NE-Atlanta-GA-30324/65466690_zpid/
1050 Hampton St NW,33.783425,-84.40711,ATLANTA,GA,30318,220000,176,2,1,1246,https://www.zillow.com/homedetails/1050-Hampton-St-NW-Atlanta-GA-30318/35909265_zpid/
1050 Lindridge Dr NE,33.821937,-84.353783,ATLANTA,GA,30324,549900,255,3,3,2154,https://www.zillow.com/homedetails/1050-Lindridge-Dr-NE-Atlanta-GA-30324/35933209_zpid/
1050 Mclinden Ave SE,33.877615,-84.52309,SMYRNA,GA,30080,390000,156,4,3,2495,https://www.zillow.com/homedetails/1050-Mclinden-Ave-SE-Smyrna-GA-30080/14301953_zpid/
1050 N Highland Ave NE # 11B,33.77132,-84.352928,ATLANTA,GA,30306,258000,318,2,1,810,https://www.zillow.com/homedetails/1050-N-Highland-Ave-NE-11B-Atlanta-GA-30306/55016024_zpid/
1050 North Ave NE APT 11,33.77132,-84.352928,Atlanta,GA,30306,264500,326,2,1,810,https://www.zillow.com/homedetails/1050-North-Ave-NE-APT-11-Atlanta-GA-30306/2093926965_zpid/
1050 Piedmont Ave NE APT 31,33.783293,-84.380045,ATLANTA,GA,30309,150000,203,2,2,736,https://www.zillow.com/homedetails/1050-Piedmont-Ave-NE-APT-31-Atlanta-GA-30309/35899191_zpid/
1050 Piedmont Ave NE APT 38,33.783293,-84.380045,ATLANTA,GA,30309,155000,,1,2,--,https://www.zillow.com/homedetails/1050-Piedmont-Ave-NE-APT-38-Atlanta-GA-30309/35899198_zpid/
1051 Curran St NW,33.783423,-84.405911,ATLANTA,GA,30318,299900,149,5,5,2000,https://www.zillow.com/homedetails/1051-Curran-St-NW-Atlanta-GA-30318/55019734_zpid/
1052 Alta Ave NE,33.76168,-84.353117,ATLANTA,GA,30307,370000,279,2,1,1326,https://www.zillow.com/homedetails/1052-Alta-Ave-NE-Atlanta-GA-30307/35843022_zpid/
1052 Johnson's Grove #LOT 5,33.784376,-84.448106,Atlanta,GA,30318,379900,165,4,3,2300,https://www.zillow.com/homedetails/1052-Johnson's-Grove-LOT-5-Atlanta-GA-30318/2091819146_zpid/
1052 Moorewood Ln SE # 61,33.8906,-84.5206,Smyrna,GA,30080,356383,,3,4,--,https://www.zillow.com/homedetails/1052-Moorewood-Ln-SE-61-Smyrna-GA-30080/2093377292_zpid/
1052 Ohenry St SW,33.726062,-84.396456,ATLANTA,GA,30315,43000,34,3,1,1260,https://www.zillow.com/homedetails/1052-Ohenry-St-SW-Atlanta-GA-30315/35887945_zpid/
1052 Riverbend Club Dr SE,33.898017,-84.44474,ATLANTA,GA,30339,255500,188,2,1.5,1352,https://www.zillow.com/homedetails/1052-Riverbend-Club-Dr-SE-Atlanta-GA-30339/14320560_zpid/
1053 Fielding Park Ct NE,33.895388,-84.345147,Brookhaven,GA,30319,575000,161,4,4,3551,https://www.zillow.com/homedetails/1053-Fielding-Park-Ct-NE-Brookhaven-GA-30319/14572953_zpid/
1054 Creatwood Cir SE,33.875766,-84.501759,SMYRNA,GA,30080,207000,153,2,2,1351,https://www.zillow.com/homedetails/1054-Creatwood-Cir-SE-Smyrna-GA-30080/60156422_zpid/
1054 Gun Club Rd NW,33.783975,-84.457335,ATLANTA,GA,30318,78500,29,6,3,2703,https://www.zillow.com/homedetails/1054-Gun-Club-Rd-NW-Atlanta-GA-30318/82623338_zpid/
1054 Hill St SE,33.725665,-84.378178,ATLANTA,GA,30315,450105,295,3,2,1525,https://www.zillow.com/homedetails/1054-Hill-St-SE-Atlanta-GA-30315/35877333_zpid/
1054 Hubbard St SW,33.72607,-84.402204,ATLANTA,GA,30310,57000,,3,1,--,https://www.zillow.com/homedetails/1054-Hubbard-St-SW-Atlanta-GA-30310/35890764_zpid/
1054 Ira St SW,33.726081,-84.399786,ATLANTA,GA,30310,20000,21,4,2,920,https://www.zillow.com/homedetails/1054-Ira-St-SW-Atlanta-GA-30310/35890834_zpid/
1054 Oakdale Rd NE,33.783563,-84.335497,ATLANTA,GA,30307,1000000,304,5,4,3286,https://www.zillow.com/homedetails/1054-Oakdale-Rd-NE-Atlanta-GA-30307/14507976_zpid/
1054 White Oak Ave SW,33.724788,-84.422627,ATLANTA,GA,30310,130000,60,5,3,2800,https://www.zillow.com/homedetails/1054-White-Oak-Ave-SW-Atlanta-GA-30310/35836097_zpid/
1055 Bellevue Dr NE,33.786224,-84.35268,ATLANTA,GA,30306,580000,372,3,2,1557,https://www.zillow.com/homedetails/1055-Bellevue-Dr-NE-Atlanta-GA-30306/35895383_zpid/
1055 Churchill Downs Rd,33.887294,-84.352634,SANDY SPRINGS,GA,30319,597999,201,4,3,2968,https://www.zillow.com/homedetails/1055-Churchill-Downs-Rd-Sandy-Springs-GA-30319/35907067_zpid/
1055 Johnsons Grove Nw #LOT 11,33.784282,-84.447785,Atlanta,GA,30318,379900,191,3,3,1984,https://www.zillow.com/homedetails/1055-Johnsons-Grove-Nw-LOT-11-Atlanta-GA-30318/2091260167_zpid/
1055 Park Row North SE,33.725573,-84.367949,ATLANTA,GA,30312,200000,191,1,1.5,1044,https://www.zillow.com/homedetails/1055-Park-Row-North-SE-Atlanta-GA-30312/69370358_zpid/
1055 Piedmont Ave NE UNIT 113,33.783449,-84.378594,ATLANTA,GA,30309,270000,367,1,1,734,https://www.zillow.com/homedetails/1055-Piedmont-Ave-NE-UNIT-113-Atlanta-GA-30309/82629200_zpid/
1055 Piedmont Ave NE UNIT 416,33.783449,-84.378594,Atlanta,GA,30309,581500,359,2,3,1617,https://www.zillow.com/homedetails/1055-Piedmont-Ave-NE-UNIT-416-Atlanta-GA-30309/82617082_zpid/
1056 Donnelly Ave SW,33.730109,-84.422642,ATLANTA,GA,30310,102000,85,3,1,1200,https://www.zillow.com/homedetails/1056-Donnelly-Ave-SW-Atlanta-GA-30310/35835920_zpid/
1056 Harwell St NW,33.755494,-84.422355,ATLANTA,GA,30314,39000,39,2,1,982,https://www.zillow.com/homedetails/1056-Harwell-St-NW-Atlanta-GA-30314/35834427_zpid/
1056 Johnson's Grove,33.784298,-84.448214,Atlanta,GA,30318,389900,152,4,3,2556,https://www.zillow.com/homedetails/1056-Johnson's-Grove-Atlanta-GA-30318/2092012497_zpid/
1056 Pine Grove Ave NE,33.853106,-84.345857,Brookhaven,GA,30319,735000,142,5,3,5160,https://www.zillow.com/homedetails/1056-Pine-Grove-Ave-NE-Brookhaven-GA-30319/37773833_zpid/
