title,address,latitude,longitude,city,state,postal_code,price,#bedrooms,#bathrooms,sqft,real estate provider,url
House For Sale,2849 Sylvan Ramble Rd NE,33.857887,-84.272165,Atlanta,GA,30345,"$569,900 ",4,3,"2,481",RE/MAX Metro Atlanta Cityside,https://www.zillow.com/homedetails/2849-Sylvan-Ramble-Rd-NE-Atlanta-GA-30345/14556934_zpid/
House For Sale,2616 Cosmos Dr NE,33.862572,-84.281772,Atlanta,GA,30345,"$500,000 ",5,4,"3,160",,https://www.zillow.com/homedetails/2616-Cosmos-Dr-NE-Atlanta-GA-30345/14560221_zpid/
Condo For Sale,2516 Bradford Sq NE,33.862182,-84.28583,Atlanta,GA,30345,"$139,999 ",3,2,"1,320",RE/MAX Metro Atlanta Cityside,https://www.zillow.com/homedetails/2516-Bradford-Sq-NE-Atlanta-GA-30345/14560267_zpid/
Condo For Sale,2516 Bradford Square Ne Sq NE,33.862182,-84.28583,Atlanta,GA,30345,"$139,999 ",3,2,"1,320",RE/MAX METRO ATLANTA CITYSIDE,https://www.zillow.com/homedetails/2516-Bradford-Square-Ne-Sq-NE-Atlanta-GA-30345/2090931913_zpid/
New Construction,1828 Hislop Ln,33.8507,-84.2819,Atlanta,GA,30345,"$405,160 ",4,4,"1,880",Mark Spain Real Estate,https://www.zillow.com/homedetails/1828-Hislop-Ln-Atlanta-GA-30345/2090946873_zpid/
House For Sale,2486 Melinda Dr NE,33.85564,-84.287153,Atlanta,GA,30345,"$429,000 ",4,3,"2,562",,https://www.zillow.com/homedetails/2486-Melinda-Dr-NE-Atlanta-GA-30345/14557188_zpid/
House For Sale,3026 Greenbrook Way NE,33.847603,-84.264918,Atlanta,GA,30345,"$399,900 ",4,3,"2,466",,https://www.zillow.com/homedetails/3026-Greenbrook-Way-NE-Atlanta-GA-30345/14553530_zpid/
House For Sale,2321 Sherbrooke Dr NE,33.859541,-84.286175,Atlanta,GA,30345,"$487,500 ",4,3,"2,852",SCENIC GEORGIA PROPERTIES,https://www.zillow.com/homedetails/2321-Sherbrooke-Dr-NE-Atlanta-GA-30345/14557240_zpid/
House For Sale,2223 Abby Ln NE,33.848518,-84.297891,Atlanta,GA,30345,"$895,000 ",5,4,"4,461",Redefy Real Estate,https://www.zillow.com/homedetails/2223-Abby-Ln-NE-Atlanta-GA-30345/14552315_zpid/
House For Sale,2473 Woodacres Rd NE,33.85798,-84.301459,Atlanta,GA,30345,"$289,900 ",3,2,"2,010",,https://www.zillow.com/homedetails/2473-Woodacres-Rd-NE-Atlanta-GA-30345/14557423_zpid/
New Construction,1830 Hislop Ln,33.8507,-84.2819,Atlanta,GA,30345,"$408,690 ",3,4,"1,880",Mark Spain Real Estate,https://www.zillow.com/homedetails/1830-Hislop-Ln-Atlanta-GA-30345/2091227248_zpid/
House For Sale,2180 Impala Dr NE # 17,33.837199,-84.30063,Atlanta,GA,30345,"$634,000 ",5,4,"2,737",Virtual Properties Realty .Net,https://www.zillow.com/homedetails/2180-Impala-Dr-NE-17-Atlanta-GA-30345/2091233037_zpid/
House For Sale,2180 Impala Dr NE,33.837199,-84.30063,Atlanta,GA,30345,"$634,900 ",5,4,"3,516","VIRTUAL PROPERTIES REALTY.NET, LLC",https://www.zillow.com/homedetails/2180-Impala-Dr-NE-Atlanta-GA-30345/14543706_zpid/
House For Sale,2892 Payton Oaks Dr NE,33.853763,-84.265708,Atlanta,GA,30345,"$649,900 ",4,5,"4,167",,https://www.zillow.com/homedetails/2892-Payton-Oaks-Dr-NE-Atlanta-GA-30345/54455119_zpid/
New Construction,2610 Cravey Dr NE,33.861968,-84.269095,Atlanta,GA,30345,"$849,000 ",6,6,"3,800",,https://www.zillow.com/homedetails/2610-Cravey-Dr-NE-Atlanta-GA-30345/2099553991_zpid/
House For Sale,2289 Echo Hills Cir NE,33.851375,-84.291179,Atlanta,GA,30345,"$785,000 ",4,5,"4,180",,https://www.zillow.com/homedetails/2289-Echo-Hills-Cir-NE-Atlanta-GA-30345/14552239_zpid/
For Sale by Owner,4046 Briarcliff Rd NE,33.853801,-84.28254,Atlanta,GA,30345,"$1,350,000 ",3,1,"1,976",,https://www.zillow.com/homedetails/4046-Briarcliff-Rd-NE-Atlanta-GA-30345/14552873_zpid/
House For Sale,1834 Alderbrook Rd NE,33.831414,-84.304184,Atlanta,GA,30345,"$599,900 ",4,3,"1,583",Red Barn Real Estate LLC,https://www.zillow.com/homedetails/1834-Alderbrook-Rd-NE-Atlanta-GA-30345/14543554_zpid/
New Construction,2272 Abby Ln NE,33.849818,-84.29932,Atlanta,GA,30345,"$1,200,000 ",5,5,"4,250",American Realty Pro of GA,https://www.zillow.com/homedetails/2272-Abby-Ln-NE-Atlanta-GA-30345/14552277_zpid/
House For Sale,2042 Amberwood Way NE,33.84343,-84.276534,Atlanta,GA,30345,"$749,900 ",4,3,"3,645",,https://www.zillow.com/homedetails/2042-Amberwood-Way-NE-Atlanta-GA-30345/14549005_zpid/
House For Sale,1961 Starfire Dr NE,33.840424,-84.28054,Atlanta,GA,30345,"$739,000 ",4,4,"3,619",PalmerHouse Properties & Assoc,https://www.zillow.com/homedetails/1961-Starfire-Dr-NE-Atlanta-GA-30345/14549450_zpid/
House For Sale,2164 Briarlake Trce NE,33.847725,-84.282139,Atlanta,GA,30345,"$499,700 ",5,4,"3,355",Redefy Real Estate,https://www.zillow.com/homedetails/2164-Briarlake-Trce-NE-Atlanta-GA-30345/14552709_zpid/
For Sale by Owner,2494 Nancy Ln NE,33.857214,-84.288887,Atlanta,GA,30345,"$349,000 ",4,3,"2,884",,https://www.zillow.com/homedetails/2494-Nancy-Ln-NE-Atlanta-GA-30345/14557201_zpid/
House For Sale,2722 Foster Ridge Rd NE,33.86101,-84.277333,Atlanta,GA,30345,"$450,000 ",4,3,"2,598",,https://www.zillow.com/homedetails/2722-Foster-Ridge-Rd-NE-Atlanta-GA-30345/14557033_zpid/
House For Sale,1843 Breckenridge Dr NE,33.836367,-84.274128,Atlanta,GA,30345,"$699,900 ",3,3,"2,424",PRATT & ASSOCIATES REALTY LLC,https://www.zillow.com/homedetails/1843-Breckenridge-Dr-NE-Atlanta-GA-30345/14544746_zpid/
House For Sale,2215 Capehart Cir NE,33.858578,-84.300557,Atlanta,GA,30345,"$437,000 ",5,3,"3,744",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/2215-Capehart-Cir-NE-Atlanta-GA-30345/14557446_zpid/
New Construction,2468 Kings Arms Pt NE,33.858541,-84.258928,Atlanta,GA,30345,"$699,900 ",4,4,"3,200",,https://www.zillow.com/homedetails/2468-Kings-Arms-Pt-NE-Atlanta-GA-30345/14556505_zpid/
New Construction,2464 Kings Arms Pt NE,33.858391,-84.259073,Atlanta,GA,30345,"$659,900 ",5,5,"3,800",,https://www.zillow.com/homedetails/2464-Kings-Arms-Pt-NE-Atlanta-GA-30345/14556504_zpid/
New Construction,1811 Hislop Ln,33.8507,-84.2819,Chamblee,GA,30345,"$409,455 ",3,4,"1,880",Beazer Realty Corp.,https://www.zillow.com/homedetails/1811-Hislop-Ln-Chamblee-GA-30345/2092042612_zpid/
House For Sale,2525 Brookcliff Way NE,33.86004,-84.276273,Atlanta,GA,30345,"$375,000 ",4,3,"2,200",,https://www.zillow.com/homedetails/2525-Brookcliff-Way-NE-Atlanta-GA-30345/14556903_zpid/
House For Sale,2439 Henderson Mill Rd NE,33.856055,-84.257021,Atlanta,GA,30345,"$299,000 ",3,2,"1,800",,https://www.zillow.com/homedetails/2439-Henderson-Mill-Rd-NE-Atlanta-GA-30345/14556560_zpid/
House For Sale,3088 Silvapine Trl NE,33.844786,-84.266204,Atlanta,GA,30345,"$579,900 ",5,4,"2,599",RE/MAX Metro Atlanta Cityside,https://www.zillow.com/homedetails/3088-Silvapine-Trl-NE-Atlanta-GA-30345/14548903_zpid/
House For Sale,2402 Shallowford Rd NE,33.857735,-84.283695,Atlanta,GA,30345,"$380,000 ",3,3,"1,755",Knock Homes LLC,https://www.zillow.com/homedetails/2402-Shallowford-Rd-NE-Atlanta-GA-30345/14557202_zpid/
House For Sale,2375 Briarcliff Cmns NE,33.85424,-84.261305,Atlanta,GA,30345,"$526,900 ",4,3,"3,426",,https://www.zillow.com/homedetails/2375-Briarcliff-Cmns-NE-Atlanta-GA-30345/59936896_zpid/
House For Sale,3135 Payton Rd NE,33.85059,-84.261857,Atlanta,GA,30345,"$275,000 ",3,2,"1,217",,https://www.zillow.com/homedetails/3135-Payton-Rd-NE-Atlanta-GA-30345/14553363_zpid/
House For Sale,1871 Mcjenkin Dr NE,33.850045,-84.312301,Atlanta,GA,30345,"$299,000 ",3,2,"1,343",Virtual Properties Realty.com,https://www.zillow.com/homedetails/1871-Mcjenkin-Dr-NE-Atlanta-GA-30345/14551783_zpid/
New Construction,1976 Oak Grove Rd NE,33.840514,-84.289582,Atlanta,GA,30345,"$765,000 ",4,5,"3,269",PalmerHouse Properties,https://www.zillow.com/homedetails/1976-Oak-Grove-Rd-NE-Atlanta-GA-30345/14549581_zpid/
New Construction,2086 Capehart Cir NE,33.860524,-84.303404,Atlanta,GA,30345,"$599,000 ",5,4,"3,200",,https://www.zillow.com/homedetails/2086-Capehart-Cir-NE-Atlanta-GA-30345/14557517_zpid/
House For Sale,2076 Starfire Dr NE,33.844088,-84.281212,Atlanta,GA,30345,"$744,900 ",5,5,"4,621","ASG Realty, Inc.",https://www.zillow.com/homedetails/2076-Starfire-Dr-NE-Atlanta-GA-30345/14549443_zpid/
House For Sale,2280 Street Deville NE,33.84461,-84.295836,Atlanta,GA,30345,"$579,900 ",4,3,"2,562",RE/MAX Metro Atlanta Cityside,https://www.zillow.com/homedetails/2280-Street-Deville-NE-Atlanta-GA-30345/14549730_zpid/
House For Sale,2402 Shallowford Rd,33.8585,-84.2841,Fulton,GA,30345,"$380,000 ",3,3,"1,755",Knock Homes LLC,https://www.zillow.com/homedetails/2402-Shallowford-Rd-Fulton-GA-30345/2093747400_zpid/
House For Sale,2335 Woodacres Rd NE,33.853293,-84.302912,Atlanta,GA,30345,"$425,000 ",3,2,"2,464",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/2335-Woodacres-Rd-NE-Atlanta-GA-30345/14551955_zpid/
New Construction,2324 Meadowvale Dr NE,33.8507,-84.293916,Atlanta,GA,30345,"$994,500 ",4,4,"5,065",PalmerHouse Properties & Assoc,https://www.zillow.com/homedetails/2324-Meadowvale-Dr-NE-Atlanta-GA-30345/14552227_zpid/
House For Sale,1923 Cedar Canyon Dr NE,33.837309,-84.270713,Atlanta,GA,30345,"$530,000 ",4,3,"4,216",,https://www.zillow.com/homedetails/1923-Cedar-Canyon-Dr-NE-Atlanta-GA-30345/14549152_zpid/
House For Sale,2216 Heritage Dr NE,33.848188,-84.290745,Atlanta,GA,30345,"$699,900 ",4,5,"3,493",Preferred Choice,https://www.zillow.com/homedetails/2216-Heritage-Dr-NE-Atlanta-GA-30345/14552536_zpid/
House For Sale,3969 Briarcliff Rd NE,33.851472,-84.280989,Atlanta,GA,30345,"$227,500 ",2,2,"1,378",Coldwell Banker Residential Brokerage - Perimeter,https://www.zillow.com/homedetails/3969-Briarcliff-Rd-NE-Atlanta-GA-30345/14552683_zpid/
New Construction,3747 Chamblee Dunwoody Rd # V4CHXZ,33.900775,-84.306558,Chamblee,GA,30341,"$436,900 ",2,4,"2,490",,https://www.zillow.com/community/townsend-at-chamblee/2092190289_zpid/
House For Sale,4064 Forrestal Dr,33.912591,-84.304353,Chamblee,GA,30341,"$400,000 ",3,2,"1,826",,https://www.zillow.com/homedetails/4064-Forrestal-Dr-Chamblee-GA-30341/14577970_zpid/
New Construction,3747 Chamblee Dunwoody Rd # MSG66E,33.900775,-84.306558,Chamblee,GA,30341,"$439,900 ",2,4,"2,490",,https://www.zillow.com/community/townsend-at-chamblee/2092190282_zpid/
Condo For Sale,5300 Peachtree Rd UNIT 502,33.889997,-84.303755,Atlanta,GA,30341,"$165,000 ",1,1,713,RE/MAX Around Atlanta,https://www.zillow.com/homedetails/5300-Peachtree-Rd-UNIT-502-Atlanta-GA-30341/2090290443_zpid/
New Construction,3747 Chamblee Dunwoody Rd # 1WFP85,33.900775,-84.306558,Chamblee,GA,30341,"$442,900 ",2,4,"2,527",,https://www.zillow.com/community/townsend-at-chamblee/2092190285_zpid/
Auction,2859 Marlin Dr,33.870905,-84.286775,Atlanta,GA,30341,"$248,000 ",3,2.5,"1,684",,https://www.zillow.com/homedetails/2859-Marlin-Dr-Atlanta-GA-30341/14565079_zpid/
House For Sale,4033 Admiral Dr,33.911608,-84.299849,Chamblee,GA,30341,"$469,000 ",3,2,"1,948",Maximum One Executive Realtors,https://www.zillow.com/homedetails/4033-Admiral-Dr-Chamblee-GA-30341/14578060_zpid/
New Construction,3747 Chamblee Dunwoody Rd # ZEG8RD,33.900775,-84.306558,Chamblee,GA,30341,"$442,400 ",2,4,"2,527",,https://www.zillow.com/community/townsend-at-chamblee/2092190296_zpid/
House For Sale,1692 Beverly Woods Ct,33.914376,-84.318857,Atlanta,GA,30341,"$609,000 ",4,3,"3,585",KRUER REAL ESTATE INC.,https://www.zillow.com/homedetails/1692-Beverly-Woods-Ct-Atlanta-GA-30341/14577580_zpid/
For Sale by Owner,2037 Longview Way,33.916219,-84.304787,Atlanta,GA,30341,"$460,000 ",4,3,"2,150",,https://www.zillow.com/homedetails/2037-Longview-Way-Atlanta-GA-30341/14578012_zpid/
For Sale by Owner,3409 Ashwood Ln,33.878539,-84.248089,Atlanta,GA,30341,"$185,000 ",3,3,"1,600",,https://www.zillow.com/homedetails/3409-Ashwood-Ln-Atlanta-GA-30341/14568743_zpid/
New Construction,3501 Keswick Dr,33.893932,-84.313059,Atlanta,GA,30341,"$839,500 ",4,4,"3,376",,https://www.zillow.com/homedetails/3501-Keswick-Dr-Atlanta-GA-30341/2090472153_zpid/
New Construction,4205 Morrison Way,33.917488,-84.297853,Chamblee,GA,30341,"$461,196 ",3,4,"2,421",,https://www.zillow.com/homedetails/4205-Morrison-Way-Chamblee-GA-30341/2090475115_zpid/
New Construction,4201 Morrison Way,33.917488,-84.297853,Chamblee,GA,30341,"$475,812 ",3,4,"2,421",,https://www.zillow.com/homedetails/4201-Morrison-Way-Chamblee-GA-30341/2090475116_zpid/
Condo For Sale,3091 Colonial Way,33.867603,-84.281399,Atlanta,GA,30341,"$99,900 ",2,2,"1,032",Atlanta Communities,https://www.zillow.com/homedetails/3091-Colonial-Way-Atlanta-GA-30341/14560582_zpid/
For Sale by Owner,3210 Alton Rd,33.880649,-84.257135,Chamblee,GA,30341,"$439,000 ",4,3,"3,150",,https://www.zillow.com/homedetails/3210-Alton-Rd-Chamblee-GA-30341/14568408_zpid/
House For Sale,3691 Spring St,33.899837,-84.308326,Chamblee,GA,30341,"$665,000 ",4,4,"2,894",,https://www.zillow.com/homedetails/3691-Spring-St-Chamblee-GA-30341/14573905_zpid/
Condo For Sale,3113 Colonial Way APT H,33.868311,-84.28182,Atlanta,GA,30341,"$124,900 ",2,2,960,,https://www.zillow.com/homedetails/3113-Colonial-Way-APT-H-Atlanta-GA-30341/2090503108_zpid/
Condo For Sale,2782 Archway Ln,33.867268,-84.312556,Atlanta,GA,30341,"$449,900 ",4,3,"2,263",Coldwell Banker Residential Brokerage - Sandy Springs,https://www.zillow.com/homedetails/2782-Archway-Ln-Atlanta-GA-30341/125994848_zpid/
New Construction,4205 Morrison Way # 17,33.9174,-84.2938,Atlanta,GA,30341,"$461,196 ",4,4,"2,421","Taylor Morrison Realty of Georgia, Inc.",https://www.zillow.com/homedetails/4205-Morrison-Way-17-Atlanta-GA-30341/2090553005_zpid/
New Construction,4201 Morrison Way # 19,33.9174,-84.2938,Atlanta,GA,30341,"$475,812 ",4,4,"2,421","Taylor Morrison Realty of Georgia, Inc.",https://www.zillow.com/homedetails/4201-Morrison-Way-19-Atlanta-GA-30341/2090553093_zpid/
House For Sale,3083 Ascot Ct,33.879027,-84.279332,Atlanta,GA,30341,"$349,900 ",4,3,"1,696",,https://www.zillow.com/homedetails/3083-Ascot-Ct-Atlanta-GA-30341/14568071_zpid/
House For Sale,4227 Chamblee Dunwoody Rd,33.914699,-84.313087,Chamblee,GA,30341,"$839,000 ",5,7,"5,401",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/4227-Chamblee-Dunwoody-Rd-Chamblee-GA-30341/70830493_zpid/
For Sale by Owner,3079 Colonial Way,33.867981,-84.283172,Atlanta,GA,30341,"$155,000 ",2,1,960,,https://www.zillow.com/homedetails/3079-Colonial-Way-Atlanta-GA-30341/14560325_zpid/
House For Sale,3045 Skyland Dr NE,33.876216,-84.314792,Atlanta,GA,30341,"$765,000 ",3,3,"3,294",Berkshire Hathaway HomeServices Georgia Properties - 85 North,https://www.zillow.com/homedetails/3045-Skyland-Dr-NE-Atlanta-GA-30341/14565519_zpid/
House For Sale,1865 Tobey Rd,33.871825,-84.3125,Atlanta,GA,30341,"$849,000 ",6,5,"3,510",,https://www.zillow.com/homedetails/1865-Tobey-Rd-Atlanta-GA-30341/14565510_zpid/
House For Sale,3137 Skyland Dr NE,33.877469,-84.312572,Atlanta,GA,30341,"$750,000 ",4,3,"2,825",,https://www.zillow.com/homedetails/3137-Skyland-Dr-NE-Atlanta-GA-30341/14565643_zpid/
New Construction,3739 Raven Way,33.900775,-84.306558,Chamblee,GA,30341,"$484,732 ",2,4,"2,490",,https://www.zillow.com/homedetails/3739-Raven-Way-Chamblee-GA-30341/2090616913_zpid/
New Construction,3731 Raven Way,33.900775,-84.306558,Chamblee,GA,30341,"$481,545 ",2,4,"2,490",,https://www.zillow.com/homedetails/3731-Raven-Way-Chamblee-GA-30341/2090616911_zpid/
New Construction,3729 Raven Way,33.900775,-84.306558,Chamblee,GA,30341,"$499,107 ",2,4,"2,490",,https://www.zillow.com/homedetails/3729-Raven-Way-Chamblee-GA-30341/2090616912_zpid/
New Construction,3735 Raven Way,33.900775,-84.306558,Chamblee,GA,30341,"$484,678 ",2,4,"2,490",,https://www.zillow.com/homedetails/3735-Raven-Way-Chamblee-GA-30341/2090616910_zpid/
New Construction,3737 Raven Way,33.900775,-84.306558,Chamblee,GA,30341,"$482,910 ",2,4,"2,490",,https://www.zillow.com/homedetails/3737-Raven-Way-Chamblee-GA-30341/2090616908_zpid/
New Construction,3473 Raven Way,33.900775,-84.306558,Chamblee,GA,30341,"$493,034 ",2,4,"2,490",,https://www.zillow.com/homedetails/3473-Raven-Way-Chamblee-GA-30341/2090616909_zpid/
For Sale by Owner,3079 Colonial Way,33.867981,-84.283172,Atlanta,GA,30341,"$155,000 ",2,1,960,,https://www.zillow.com/homedetails/3079-Colonial-Way-Atlanta-GA-30341/14560322_zpid/
House For Sale,3482 Hildon Cir,33.891344,-84.317467,Atlanta,GA,30341,"$525,000 ",3,4,"2,061",,https://www.zillow.com/homedetails/3482-Hildon-Cir-Atlanta-GA-30341/14572195_zpid/
House For Sale,2606 Glenrose Hl,33.862605,-84.250336,Atlanta,GA,30341,"$365,000 ",4,3,"2,517",PalmerHouse Properties,https://www.zillow.com/homedetails/2606-Glenrose-Hl-Atlanta-GA-30341/14561641_zpid/
House For Sale,2663 Brickell Sq,33.865782,-84.249693,Atlanta,GA,30341,"$535,000 ",5,4,"3,467",Berkshire Hathaway HomeServices Georgia Properties - Midtown Office,https://www.zillow.com/homedetails/2663-Brickell-Sq-Atlanta-GA-30341/61924179_zpid/
New Construction,3735 Raven Way # 16,33.8885,-84.2912,Chamblee,GA,30341,"$484,678 ",4,4,"2,490","Taylor Morrison Realty of Georgia, Inc.",https://www.zillow.com/homedetails/3735-Raven-Way-16-Chamblee-GA-30341/2090657584_zpid/
New Construction,3731 Raven Way # 18,33.8885,-84.2912,Chamblee,GA,30341,"$481,545 ",3,4,"2,490","Taylor Morrison Realty of Georgia, Inc.",https://www.zillow.com/homedetails/3731-Raven-Way-18-Chamblee-GA-30341/2090657581_zpid/
New Construction,3729 Raven Way # 19,33.8885,-84.2912,Chamblee,GA,30341,"$499,107 ",3,4,"2,490","Taylor Morrison Realty of Georgia, Inc.",https://www.zillow.com/homedetails/3729-Raven-Way-19-Chamblee-GA-30341/2090657585_zpid/
New Construction,3737 Raven Way # 15,33.8885,-84.2912,Chamblee,GA,30341,"$482,910 ",3,4,"2,490","Taylor Morrison Realty of Georgia, Inc.",https://www.zillow.com/homedetails/3737-Raven-Way-15-Chamblee-GA-30341/2090657798_zpid/
New Construction,3739 Raven Way # 14,33.8885,-84.2912,Chamblee,GA,30341,"$484,732 ",4,4,"2,490","Taylor Morrison Realty of Georgia, Inc.",https://www.zillow.com/homedetails/3739-Raven-Way-14-Chamblee-GA-30341/2090657799_zpid/
New Construction,3473 Raven Way # 12,33.8885,-84.2912,Chamblee,GA,30341,"$493,034 ",4,4,"2,490","Taylor Morrison Realty of Georgia, Inc.",https://www.zillow.com/homedetails/3473-Raven-Way-12-Chamblee-GA-30341/2090657964_zpid/
House For Sale,2247 N Shallowford Rd,33.910158,-84.295797,Chamblee,GA,30341,"$419,900 ",3,3,"1,933",GEORGIA REALTY BROKERS INTERNATIONAL CORPORATION,https://www.zillow.com/homedetails/2247-N-Shallowford-Rd-Chamblee-GA-30341/14575378_zpid/
Condo For Sale,1850 Preserve Way,33.913952,-84.312491,Atlanta,GA,30341,"$408,000 ",3,4,"2,124",Redfin Corporation,https://www.zillow.com/homedetails/1850-Preserve-Way-Atlanta-GA-30341/87682462_zpid/
House For Sale,2785 Dunnington Cir,33.871643,-84.253024,Atlanta,GA,30341,"$429,000 ",4,4,"3,107",RE/MAX Around Atlanta,https://www.zillow.com/homedetails/2785-Dunnington-Cir-Atlanta-GA-30341/14564798_zpid/
Townhouse For Sale,4125 N Gloucester Pl # 4125,33.913385,-84.299418,Atlanta,GA,30341,"$230,000 ",3,3,"1,356",,https://www.zillow.com/homedetails/4125-N-Gloucester-Pl-4125-Atlanta-GA-30341/2090819399_zpid/
House For Sale,3650 Fortingale Rd,33.898564,-84.316281,Atlanta,GA,30341,"$539,000 ",4,2,"1,875",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/3650-Fortingale-Rd-Atlanta-GA-30341/14573810_zpid/
House For Sale,1875 8TH St,33.87643,-84.312299,Atlanta,GA,30341,"$885,500 ",5,5,"3,744",,https://www.zillow.com/homedetails/1875-8TH-St-Atlanta-GA-30341/14565625_zpid/
House For Sale,1829 W Nancy Creek Dr NE,33.912226,-84.316324,Atlanta,GA,30341,"$595,000 ",5,4,"2,480",KRUER REAL ESTATE INC.,https://www.zillow.com/homedetails/1829-W-Nancy-Creek-Dr-NE-Atlanta-GA-30341/14577690_zpid/
House For Sale,2201 Plantation Ln,33.908747,-84.297694,Atlanta,GA,30341,"$459,000 ",3,2,"1,550",,https://www.zillow.com/homedetails/2201-Plantation-Ln-Atlanta-GA-30341/14575313_zpid/
House For Sale,1986 Wingate Rd,33.88409,-84.308654,Atlanta,GA,30341,"$289,000 ",3,1,"1,252",,https://www.zillow.com/homedetails/1986-Wingate-Rd-Atlanta-GA-30341/125994446_zpid/
New Construction,3121 Skyland Dr NE,33.877469,-84.313286,Atlanta,GA,30341,"$999,900 ",6,6,"5,000",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/3121-Skyland-Dr-NE-Atlanta-GA-30341/14565640_zpid/
House For Sale,1975 Ellwyn Dr,33.907232,-84.306245,Atlanta,GA,30341,"$455,000 ",4,3,"2,052",Coldwell Banker Residential Brokerage - Perimeter,https://www.zillow.com/homedetails/1975-Ellwyn-Dr-Atlanta-GA-30341/14575563_zpid/
New Construction,4137 Torver Ln,33.914987,-84.298309,Chamblee,GA,30341,"$460,249 ",2,3,"2,562",Mark Spain Real Estate,https://www.zillow.com/homedetails/4137-Torver-Ln-Chamblee-GA-30341/2094594519_zpid/
House For Sale,3128 Henderson Mill Rd,33.877398,-84.252034,Atlanta,GA,30341,"$389,900 ",4,3,"1,765",Optimus Real Estate Brokers Inc,https://www.zillow.com/homedetails/3128-Henderson-Mill-Rd-Atlanta-GA-30341/14568485_zpid/
House For Sale,4125 N Gloucester Pl,33.913385,-84.299418,Atlanta,GA,30341,"$230,000 ",3,3,"1,356",,https://www.zillow.com/homedetails/4125-N-Gloucester-Pl-Atlanta-GA-30341/14578119_zpid/
House For Sale,3998 Commodore Dr,33.911055,-84.307167,Chamblee,GA,30341,"$750,000 ",4,5,"3,637",,https://www.zillow.com/homedetails/3998-Commodore-Dr-Chamblee-GA-30341/2091294835_zpid/
House For Sale,2087 Gramercy Cir,33.906843,-84.309332,Atlanta,GA,30341,"$549,000 ",3,3,"2,564",Coldwell Banker Residential Brokerage - Perimeter,https://www.zillow.com/homedetails/2087-Gramercy-Cir-Atlanta-GA-30341/54455467_zpid/
New Construction,3747 Chamblee Dunwoody Rd # J9I5WN,33.900775,-84.306558,Chamblee,GA,30341,"$440,900 ",2,4,"2,490",,https://www.zillow.com/community/townsend-at-chamblee/2092190284_zpid/
House For Sale,4082 N Shallowford Rd,33.911723,-84.299221,Chamblee,GA,30341,"$389,969 ",3,3,"1,429",PalmerHouse Properties,https://www.zillow.com/homedetails/4082-N-Shallowford-Rd-Chamblee-GA-30341/14578101_zpid/
